iteration,specimen,k,n_touched,coverage_fraction
38,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2449,0.23941734433174133
38,Acromyrmex_coronatus_CASENT0744365_processed,2,2976,0.29093751311302185
38,Solenopsis_invicta_CASENT0744384_processed,2,696,0.0680418387055397
38,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3038,0.2969987094402313
38,Acromyrmex_coronatus_CASENT0744365_processed,3,3568,0.34881219267845154
38,Solenopsis_invicta_CASENT0744384_processed,3,942,0.09209111332893372
38,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4115,0.4022876024246216
38,Acromyrmex_coronatus_CASENT0744365_processed,5,4676,0.45713168382644653
38,Solenopsis_invicta_CASENT0744384_processed,5,1383,0.13520382344722748
39,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2488,0.24323002994060516
39,Acromyrmex_coronatus_CASENT0744365_processed,2,2959,0.289275586605072
39,Solenopsis_invicta_CASENT0744384_processed,2,693,0.0677485540509224
39,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3073,0.3004203736782074
39,Acromyrmex_coronatus_CASENT0744365_processed,3,3520,0.344119668006897
39,Solenopsis_invicta_CASENT0744384_processed,3,937,0.09160230308771133
39,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4208,0.4113793969154358
39,Acromyrmex_coronatus_CASENT0744365_processed,5,4591,0.4488219618797302
39,Solenopsis_invicta_CASENT0744384_processed,5,1372,0.13412845134735107
40,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2471,0.24156808853149414
40,Acromyrmex_coronatus_CASENT0744365_processed,2,2921,0.285560667514801
40,Solenopsis_invicta_CASENT0744384_processed,2,689,0.06735751032829285
40,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3050,0.29817184805870056
40,Acromyrmex_coronatus_CASENT0744365_processed,3,3488,0.3409912884235382
40,Solenopsis_invicta_CASENT0744384_processed,3,930,0.09091797471046448
40,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4173,0.4079577624797821
40,Acromyrmex_coronatus_CASENT0744365_processed,5,4568,0.4465734660625458
40,Solenopsis_invicta_CASENT0744384_processed,5,1366,0.13354188203811646
41,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2472,0.24166585505008698
41,Acromyrmex_coronatus_CASENT0744365_processed,2,2923,0.2857561707496643
41,Solenopsis_invicta_CASENT0744384_processed,2,689,0.06735751032829285
41,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3050,0.29817184805870056
41,Acromyrmex_coronatus_CASENT0744365_processed,3,3490,0.3411868214607239
41,Solenopsis_invicta_CASENT0744384_processed,3,928,0.09072245657444
41,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4179,0.4085443317890167
41,Acromyrmex_coronatus_CASENT0744365_processed,5,4556,0.44540032744407654
41,Solenopsis_invicta_CASENT0744384_processed,5,1359,0.1328575611114502
42,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2492,0.2436210662126541
42,Acromyrmex_coronatus_CASENT0744365_processed,2,2947,0.2881024479866028
42,Solenopsis_invicta_CASENT0744384_processed,2,663,0.06481572240591049
42,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3077,0.30081140995025635
42,Acromyrmex_coronatus_CASENT0744365_processed,3,3513,0.3434353172779083
42,Solenopsis_invicta_CASENT0744384_processed,3,878,0.08583439141511917
42,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4189,0.4095219373703003
42,Acromyrmex_coronatus_CASENT0744365_processed,5,4614,0.45107048749923706
42,Solenopsis_invicta_CASENT0744384_processed,5,1270,0.12415681034326553
43,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2537,0.24802033603191376
43,Acromyrmex_coronatus_CASENT0744365_processed,2,2988,0.2921106517314911
43,Solenopsis_invicta_CASENT0744384_processed,2,747,0.07302766293287277
43,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3163,0.3092188835144043
43,Acromyrmex_coronatus_CASENT0744365_processed,3,3557,0.34773683547973633
43,Solenopsis_invicta_CASENT0744384_processed,3,1024,0.10010753571987152
43,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4350,0.4252614974975586
43,Acromyrmex_coronatus_CASENT0744365_processed,5,4645,0.4541010856628418
43,Solenopsis_invicta_CASENT0744384_processed,5,1556,0.15211652219295502
44,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2524,0.24674943089485168
44,Acromyrmex_coronatus_CASENT0744365_processed,2,2982,0.29152408242225647
44,Solenopsis_invicta_CASENT0744384_processed,2,736,0.07195229083299637
44,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3142,0.30716589093208313
44,Acromyrmex_coronatus_CASENT0744365_processed,3,3537,0.3457815945148468
44,Solenopsis_invicta_CASENT0744384_processed,3,1002,0.09795679152011871
44,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4241,0.4146055281162262
44,Acromyrmex_coronatus_CASENT0744365_processed,5,4634,0.4530256986618042
44,Solenopsis_invicta_CASENT0744384_processed,5,1545,0.1510411500930786
45,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2513,0.24567405879497528
45,Acromyrmex_coronatus_CASENT0744365_processed,2,3043,0.2974875271320343
45,Solenopsis_invicta_CASENT0744384_processed,2,722,0.07058363407850266
45,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3128,0.3057972490787506
45,Acromyrmex_coronatus_CASENT0744365_processed,3,3625,0.3543846011161804
45,Solenopsis_invicta_CASENT0744384_processed,3,985,0.0962948426604271
45,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4248,0.41528984904289246
45,Acromyrmex_coronatus_CASENT0744365_processed,5,4754,0.4647570550441742
45,Solenopsis_invicta_CASENT0744384_processed,5,1519,0.14849935472011566
46,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2501,0.24450092017650604
46,Acromyrmex_coronatus_CASENT0744365_processed,2,3002,0.293479323387146
46,Solenopsis_invicta_CASENT0744384_processed,2,707,0.0691172182559967
46,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3127,0.3056994676589966
46,Acromyrmex_coronatus_CASENT0744365_processed,3,3558,0.34783458709716797
46,Solenopsis_invicta_CASENT0744384_processed,3,950,0.09287320077419281
46,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4249,0.4153876304626465
46,Acromyrmex_coronatus_CASENT0744365_processed,5,4667,0.4562518298625946
46,Solenopsis_invicta_CASENT0744384_processed,5,1406,0.13745233416557312
47,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2477,0.24215465784072876
47,Acromyrmex_coronatus_CASENT0744365_processed,2,2983,0.2916218638420105
47,Solenopsis_invicta_CASENT0744384_processed,2,703,0.06872616708278656
47,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3101,0.3031576871871948
47,Acromyrmex_coronatus_CASENT0744365_processed,3,3555,0.34754130244255066
47,Solenopsis_invicta_CASENT0744384_processed,3,945,0.09238439798355103
47,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4237,0.41421449184417725
47,Acromyrmex_coronatus_CASENT0744365_processed,5,4647,0.4542965888977051
47,Solenopsis_invicta_CASENT0744384_processed,5,1400,0.1368657648563385
48,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2459,0.2403949499130249
48,Acromyrmex_coronatus_CASENT0744365_processed,2,2976,0.29093751311302185
48,Solenopsis_invicta_CASENT0744384_processed,2,730,0.07136572152376175
48,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3091,0.30218008160591125
48,Acromyrmex_coronatus_CASENT0744365_processed,3,3555,0.34754130244255066
48,Solenopsis_invicta_CASENT0744384_processed,3,993,0.09707693755626678
48,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4222,0.4127480685710907
48,Acromyrmex_coronatus_CASENT0744365_processed,5,4643,0.45390555262565613
48,Solenopsis_invicta_CASENT0744384_processed,5,1517,0.1483038365840912
49,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2438,0.23834197223186493
49,Acromyrmex_coronatus_CASENT0744365_processed,2,2930,0.28644052147865295
49,Solenopsis_invicta_CASENT0744384_processed,2,720,0.07038810849189758
49,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3043,0.2974875271320343
49,Acromyrmex_coronatus_CASENT0744365_processed,3,3499,0.3420666754245758
49,Solenopsis_invicta_CASENT0744384_processed,3,982,0.09600156545639038
49,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4121,0.4028741717338562
49,Acromyrmex_coronatus_CASENT0744365_processed,5,4598,0.44950631260871887
49,Solenopsis_invicta_CASENT0744384_processed,5,1513,0.14791280031204224
50,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2437,0.2382442057132721
50,Acromyrmex_coronatus_CASENT0744365_processed,2,2914,0.2848763167858124
50,Solenopsis_invicta_CASENT0744384_processed,2,723,0.07068139314651489
50,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3014,0.29465246200561523
50,Acromyrmex_coronatus_CASENT0744365_processed,3,3474,0.3396226465702057
50,Solenopsis_invicta_CASENT0744384_processed,3,987,0.09649036824703217
50,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4022,0.3931958079338074
50,Acromyrmex_coronatus_CASENT0744365_processed,5,4555,0.4453025758266449
50,Solenopsis_invicta_CASENT0744384_processed,5,1517,0.1483038365840912
51,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2463,0.24078600108623505
51,Acromyrmex_coronatus_CASENT0744365_processed,2,2932,0.28663602471351624
51,Solenopsis_invicta_CASENT0744384_processed,2,695,0.06794407963752747
51,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3043,0.2974875271320343
51,Acromyrmex_coronatus_CASENT0744365_processed,3,3516,0.34372860193252563
51,Solenopsis_invicta_CASENT0744384_processed,3,934,0.09130901843309402
51,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4085,0.3993547558784485
51,Acromyrmex_coronatus_CASENT0744365_processed,5,4651,0.4546876549720764
51,Solenopsis_invicta_CASENT0744384_processed,5,1400,0.1368657648563385
52,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2471,0.24156808853149414
52,Acromyrmex_coronatus_CASENT0744365_processed,2,2947,0.2881024479866028
52,Solenopsis_invicta_CASENT0744384_processed,2,712,0.06960602104663849
52,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3051,0.2982696294784546
52,Acromyrmex_coronatus_CASENT0744365_processed,3,3545,0.3465636968612671
52,Solenopsis_invicta_CASENT0744384_processed,3,957,0.09355752915143967
52,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4095,0.40033239126205444
52,Acromyrmex_coronatus_CASENT0744365_processed,5,4675,0.4570339024066925
52,Solenopsis_invicta_CASENT0744384_processed,5,1418,0.13862547278404236
53,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2445,0.2390262931585312
53,Acromyrmex_coronatus_CASENT0744365_processed,2,3021,0.2953367829322815
53,Solenopsis_invicta_CASENT0744384_processed,2,703,0.06872616708278656
53,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,2988,0.2921106517314911
53,Acromyrmex_coronatus_CASENT0744365_processed,3,3617,0.35360249876976013
53,Solenopsis_invicta_CASENT0744384_processed,3,952,0.09306872636079788
53,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,3997,0.39075177907943726
53,Acromyrmex_coronatus_CASENT0744365_processed,5,4736,0.46299734711647034
53,Solenopsis_invicta_CASENT0744384_processed,5,1468,0.1435135304927826
54,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2493,0.24371883273124695
54,Acromyrmex_coronatus_CASENT0744365_processed,2,3032,0.2964121699333191
54,Solenopsis_invicta_CASENT0744384_processed,2,700,0.06843288242816925
54,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3063,0.29944276809692383
54,Acromyrmex_coronatus_CASENT0744365_processed,3,3636,0.35545995831489563
54,Solenopsis_invicta_CASENT0744384_processed,3,954,0.09326424449682236
54,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4167,0.4073711931705475
54,Acromyrmex_coronatus_CASENT0744365_processed,5,4744,0.4637794494628906
54,Solenopsis_invicta_CASENT0744384_processed,5,1476,0.14429563283920288
55,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2480,0.24244794249534607
55,Acromyrmex_coronatus_CASENT0744365_processed,2,3049,0.2980740964412689
55,Solenopsis_invicta_CASENT0744384_processed,2,713,0.06970378011465073
55,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3043,0.2974875271320343
55,Acromyrmex_coronatus_CASENT0744365_processed,3,3652,0.3570241332054138
55,Solenopsis_invicta_CASENT0744384_processed,3,983,0.09609932452440262
55,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4123,0.40306970477104187
55,Acromyrmex_coronatus_CASENT0744365_processed,5,4755,0.46485480666160583
55,Solenopsis_invicta_CASENT0744384_processed,5,1529,0.14947697520256042
56,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2481,0.2425456941127777
56,Acromyrmex_coronatus_CASENT0744365_processed,2,3073,0.3004203736782074
56,Solenopsis_invicta_CASENT0744384_processed,2,712,0.06960602104663849
56,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3052,0.29836738109588623
56,Acromyrmex_coronatus_CASENT0744365_processed,3,3670,0.3587838411331177
56,Solenopsis_invicta_CASENT0744384_processed,3,981,0.09590379893779755
56,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4141,0.4048294126987457
56,Acromyrmex_coronatus_CASENT0744365_processed,5,4786,0.46788540482521057
56,Solenopsis_invicta_CASENT0744384_processed,5,1528,0.1493792086839676
57,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2505,0.2448919713497162
57,Acromyrmex_coronatus_CASENT0744365_processed,2,3054,0.2985629141330719
57,Solenopsis_invicta_CASENT0744384_processed,2,714,0.06980154663324356
57,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3104,0.30345097184181213
57,Acromyrmex_coronatus_CASENT0744365_processed,3,3632,0.3550689220428467
57,Solenopsis_invicta_CASENT0744384_processed,3,983,0.09609932452440262
57,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4234,0.41392120718955994
57,Acromyrmex_coronatus_CASENT0744365_processed,5,4743,0.4636816680431366
57,Solenopsis_invicta_CASENT0744384_processed,5,1532,0.14977025985717773
58,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2502,0.24459868669509888
58,Acromyrmex_coronatus_CASENT0744365_processed,2,3029,0.2961188852787018
58,Solenopsis_invicta_CASENT0744384_processed,2,678,0.06628213822841644
58,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3102,0.30325543880462646
58,Acromyrmex_coronatus_CASENT0744365_processed,3,3597,0.3516472578048706
58,Solenopsis_invicta_CASENT0744384_processed,3,923,0.09023364633321762
58,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4229,0.41343238949775696
58,Acromyrmex_coronatus_CASENT0744365_processed,5,4689,0.4584025740623474
58,Solenopsis_invicta_CASENT0744384_processed,5,1427,0.1395053267478943
59,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2535,0.2478248029947281
59,Acromyrmex_coronatus_CASENT0744365_processed,2,3021,0.2953367829322815
59,Solenopsis_invicta_CASENT0744384_processed,2,661,0.06462019681930542
59,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3141,0.3070681393146515
59,Acromyrmex_coronatus_CASENT0744365_processed,3,3609,0.35282039642333984
59,Solenopsis_invicta_CASENT0744384_processed,3,905,0.08847394585609436
59,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4269,0.4173428416252136
59,Acromyrmex_coronatus_CASENT0744365_processed,5,4729,0.4623130261898041
59,Solenopsis_invicta_CASENT0744384_processed,5,1422,0.1390165239572525
60,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2584,0.2526151239871979
60,Acromyrmex_coronatus_CASENT0744365_processed,2,3008,0.2940658926963806
60,Solenopsis_invicta_CASENT0744384_processed,2,659,0.06442467123270035
60,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3213,0.31410694122314453
60,Acromyrmex_coronatus_CASENT0744365_processed,3,3605,0.3524293601512909
60,Solenopsis_invicta_CASENT0744384_processed,3,907,0.08866946399211884
60,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4352,0.42545703053474426
60,Acromyrmex_coronatus_CASENT0744365_processed,5,4707,0.46016228199005127
60,Solenopsis_invicta_CASENT0744384_processed,5,1423,0.13911427557468414
61,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2571,0.2513442039489746
61,Acromyrmex_coronatus_CASENT0744365_processed,2,3045,0.29768306016921997
61,Solenopsis_invicta_CASENT0744384_processed,2,635,0.06207840517163277
61,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3172,0.3100987374782562
61,Acromyrmex_coronatus_CASENT0744365_processed,3,3659,0.35770848393440247
61,Solenopsis_invicta_CASENT0744384_processed,3,861,0.08417245000600815
61,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4275,0.41792941093444824
61,Acromyrmex_coronatus_CASENT0744365_processed,5,4777,0.46700555086135864
61,Solenopsis_invicta_CASENT0744384_processed,5,1359,0.1328575611114502
62,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2573,0.2515397369861603
62,Acromyrmex_coronatus_CASENT0744365_processed,2,3057,0.2988561987876892
62,Solenopsis_invicta_CASENT0744384_processed,2,632,0.06178512051701546
62,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3172,0.3100987374782562
62,Acromyrmex_coronatus_CASENT0744365_processed,3,3667,0.35849055647850037
62,Solenopsis_invicta_CASENT0744384_processed,3,856,0.08368363976478577
62,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4278,0.41822269558906555
62,Acromyrmex_coronatus_CASENT0744365_processed,5,4784,0.4676899015903473
62,Solenopsis_invicta_CASENT0744384_processed,5,1355,0.13246650993824005
63,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2552,0.2494867444038391
63,Acromyrmex_coronatus_CASENT0744365_processed,2,3076,0.3007136583328247
63,Solenopsis_invicta_CASENT0744384_processed,2,614,0.0600254163146019
63,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3148,0.30775246024131775
63,Acromyrmex_coronatus_CASENT0744365_processed,3,3694,0.36113011837005615
63,Solenopsis_invicta_CASENT0744384_processed,3,814,0.07957766950130463
63,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4234,0.41392120718955994
63,Acromyrmex_coronatus_CASENT0744365_processed,5,4801,0.4693518280982971
63,Solenopsis_invicta_CASENT0744384_processed,5,1262,0.12337471544742584
64,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2512,0.24557629227638245
