iteration,specimen,k,n_touched,coverage_fraction
920,Solenopsis_invicta_CASENT0744384_processed,3,1522,0.14879263937473297
920,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5245,0.5127578377723694
920,Acromyrmex_coronatus_CASENT0744365_processed,5,7789,0.7614625096321106
920,Solenopsis_invicta_CASENT0744384_processed,5,2318,0.22661061584949493
921,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3707,0.36240100860595703
921,Acromyrmex_coronatus_CASENT0744365_processed,2,5430,0.5308436751365662
921,Solenopsis_invicta_CASENT0744384_processed,2,1145,0.11193665117025375
921,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4394,0.4295629858970642
921,Acromyrmex_coronatus_CASENT0744365_processed,3,6475,0.6330041885375977
921,Solenopsis_invicta_CASENT0744384_processed,3,1541,0.15065011382102966
921,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5292,0.5173526406288147
921,Acromyrmex_coronatus_CASENT0744365_processed,5,7797,0.7622445821762085
921,Solenopsis_invicta_CASENT0744384_processed,5,2340,0.22876136004924774
922,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3642,0.35604652762413025
922,Acromyrmex_coronatus_CASENT0744365_processed,2,5376,0.5255645513534546
922,Solenopsis_invicta_CASENT0744384_processed,2,1120,0.10949261486530304
922,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4353,0.4255547821521759
922,Acromyrmex_coronatus_CASENT0744365_processed,3,6405,0.6261609196662903
922,Solenopsis_invicta_CASENT0744384_processed,3,1522,0.14879263937473297
922,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5288,0.5169615745544434
922,Acromyrmex_coronatus_CASENT0744365_processed,5,7750,0.7576497793197632
922,Solenopsis_invicta_CASENT0744384_processed,5,2302,0.22504642605781555
923,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3613,0.3532114624977112
923,Acromyrmex_coronatus_CASENT0744365_processed,2,5397,0.5276175737380981
923,Solenopsis_invicta_CASENT0744384_processed,2,1125,0.10998142510652542
923,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4365,0.42672792077064514
923,Acromyrmex_coronatus_CASENT0744365_processed,3,6427,0.6283116340637207
923,Solenopsis_invicta_CASENT0744384_processed,3,1519,0.14849935472011566
923,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5354,0.5234138369560242
923,Acromyrmex_coronatus_CASENT0744365_processed,5,7762,0.7588229179382324
923,Solenopsis_invicta_CASENT0744384_processed,5,2296,0.22445987164974213
924,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3627,0.3545801043510437
924,Acromyrmex_coronatus_CASENT0744365_processed,2,5389,0.5268354415893555
924,Solenopsis_invicta_CASENT0744384_processed,2,1129,0.11037246882915497
924,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4382,0.42838987708091736
924,Acromyrmex_coronatus_CASENT0744365_processed,3,6396,0.625281035900116
924,Solenopsis_invicta_CASENT0744384_processed,3,1522,0.14879263937473297
924,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5346,0.5226317048072815
924,Acromyrmex_coronatus_CASENT0744365_processed,5,7713,0.7540326118469238
924,Solenopsis_invicta_CASENT0744384_processed,5,2298,0.2246553897857666
925,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3564,0.3484211564064026
925,Acromyrmex_coronatus_CASENT0744365_processed,2,5468,0.5345585942268372
925,Solenopsis_invicta_CASENT0744384_processed,2,1105,0.10802619904279709
925,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4305,0.42086225748062134
925,Acromyrmex_coronatus_CASENT0744365_processed,3,6502,0.635643720626831
925,Solenopsis_invicta_CASENT0744384_processed,3,1484,0.14507772028446198
925,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5300,0.5181347131729126
925,Acromyrmex_coronatus_CASENT0744365_processed,5,7803,0.7628311514854431
925,Solenopsis_invicta_CASENT0744384_processed,5,2270,0.22191807627677917
926,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3570,0.3490077257156372
926,Acromyrmex_coronatus_CASENT0744365_processed,2,5383,0.5262488722801208
926,Solenopsis_invicta_CASENT0744384_processed,2,1134,0.11086127161979675
926,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4302,0.42056897282600403
926,Acromyrmex_coronatus_CASENT0744365_processed,3,6411,0.6267474889755249
926,Solenopsis_invicta_CASENT0744384_processed,3,1516,0.14820608496665955
926,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5306,0.5187212824821472
926,Acromyrmex_coronatus_CASENT0744365_processed,5,7767,0.7593117356300354
926,Solenopsis_invicta_CASENT0744384_processed,5,2288,0.22367776930332184
927,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3579,0.34988757967948914
927,Acromyrmex_coronatus_CASENT0744365_processed,2,5338,0.5218496322631836
927,Solenopsis_invicta_CASENT0744384_processed,2,1190,0.1163359060883522
927,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4318,0.4221331477165222
927,Acromyrmex_coronatus_CASENT0744365_processed,3,6378,0.6235213279724121
927,Solenopsis_invicta_CASENT0744384_processed,3,1599,0.156320258975029
927,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5290,0.5171570777893066
927,Acromyrmex_coronatus_CASENT0744365_processed,5,7746,0.7572587728500366
927,Solenopsis_invicta_CASENT0744384_processed,5,2431,0.23765763640403748
928,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3602,0.3521360754966736
928,Acromyrmex_coronatus_CASENT0744365_processed,2,5239,0.5121712684631348
928,Solenopsis_invicta_CASENT0744384_processed,2,1200,0.11731351912021637
928,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4320,0.4223286807537079
928,Acromyrmex_coronatus_CASENT0744365_processed,3,6284,0.6143317818641663
928,Solenopsis_invicta_CASENT0744384_processed,3,1607,0.15710234642028809
928,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5232,0.5114869475364685
928,Acromyrmex_coronatus_CASENT0744365_processed,5,7705,0.7532505393028259
928,Solenopsis_invicta_CASENT0744384_processed,5,2430,0.23755986988544464
929,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3544,0.34646591544151306
929,Acromyrmex_coronatus_CASENT0744365_processed,2,5275,0.5156906843185425
929,Solenopsis_invicta_CASENT0744384_processed,2,1185,0.11584709584712982
929,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4218,0.41235700249671936
929,Acromyrmex_coronatus_CASENT0744365_processed,3,6316,0.6174601316452026
929,Solenopsis_invicta_CASENT0744384_processed,3,1575,0.1539739966392517
929,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5112,0.4997555911540985
929,Acromyrmex_coronatus_CASENT0744365_processed,5,7725,0.7552057504653931
929,Solenopsis_invicta_CASENT0744384_processed,5,2328,0.2275882214307785
930,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3585,0.35047414898872375
930,Acromyrmex_coronatus_CASENT0744365_processed,2,5331,0.5211653113365173
930,Solenopsis_invicta_CASENT0744384_processed,2,1201,0.11741127818822861
930,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4255,0.4159741699695587
930,Acromyrmex_coronatus_CASENT0744365_processed,3,6359,0.6216638684272766
930,Solenopsis_invicta_CASENT0744384_processed,3,1590,0.15544040501117706
930,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5136,0.5021018385887146
930,Acromyrmex_coronatus_CASENT0744365_processed,5,7741,0.7567699551582336
930,Solenopsis_invicta_CASENT0744384_processed,5,2337,0.22846807539463043
931,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3616,0.3535047471523285
931,Acromyrmex_coronatus_CASENT0744365_processed,2,5413,0.529181718826294
931,Solenopsis_invicta_CASENT0744384_processed,2,1200,0.11731351912021637
931,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4284,0.41880926489830017
931,Acromyrmex_coronatus_CASENT0744365_processed,3,6448,0.6303646564483643
931,Solenopsis_invicta_CASENT0744384_processed,3,1594,0.1558314561843872
931,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5137,0.502199649810791
931,Acromyrmex_coronatus_CASENT0744365_processed,5,7795,0.7620490789413452
931,Solenopsis_invicta_CASENT0744384_processed,5,2355,0.2302277833223343
932,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3626,0.35448235273361206
932,Acromyrmex_coronatus_CASENT0744365_processed,2,5429,0.5307459235191345
932,Solenopsis_invicta_CASENT0744384_processed,2,1203,0.11760680377483368
932,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4265,0.4169518053531647
932,Acromyrmex_coronatus_CASENT0744365_processed,3,6460,0.6315377950668335
932,Solenopsis_invicta_CASENT0744384_processed,3,1579,0.15436503291130066
932,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5115,0.5000488758087158
932,Acromyrmex_coronatus_CASENT0744365_processed,5,7790,0.7615602612495422
932,Solenopsis_invicta_CASENT0744384_processed,5,2290,0.2238733023405075
933,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3608,0.3527226448059082
933,Acromyrmex_coronatus_CASENT0744365_processed,2,5365,0.524489164352417
933,Solenopsis_invicta_CASENT0744384_processed,2,1187,0.1160426214337349
933,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4261,0.41656073927879333
933,Acromyrmex_coronatus_CASENT0744365_processed,3,6384,0.6241078972816467
933,Solenopsis_invicta_CASENT0744384_processed,3,1575,0.1539739966392517
933,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5113,0.49985334277153015
933,Acromyrmex_coronatus_CASENT0744365_processed,5,7736,0.7562811374664307
933,Solenopsis_invicta_CASENT0744384_processed,5,2294,0.22426433861255646
934,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3577,0.34969204664230347
934,Acromyrmex_coronatus_CASENT0744365_processed,2,5288,0.5169615745544434
934,Solenopsis_invicta_CASENT0744384_processed,2,1189,0.11623814702033997
934,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4224,0.412943571805954
934,Acromyrmex_coronatus_CASENT0744365_processed,3,6344,0.6201974749565125
934,Solenopsis_invicta_CASENT0744384_processed,3,1567,0.15319190919399261
934,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5105,0.49907127022743225
934,Acromyrmex_coronatus_CASENT0744365_processed,5,7755,0.7581385970115662
934,Solenopsis_invicta_CASENT0744384_processed,5,2282,0.2230912148952484
935,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3569,0.3489099442958832
935,Acromyrmex_coronatus_CASENT0744365_processed,2,5272,0.5153973698616028
935,Solenopsis_invicta_CASENT0744384_processed,2,1160,0.1134030669927597
935,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4201,0.41069507598876953
935,Acromyrmex_coronatus_CASENT0744365_processed,3,6359,0.6216638684272766
935,Solenopsis_invicta_CASENT0744384_processed,3,1544,0.15094339847564697
935,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5085,0.4971160292625427
935,Acromyrmex_coronatus_CASENT0744365_processed,5,7755,0.7581385970115662
935,Solenopsis_invicta_CASENT0744384_processed,5,2270,0.22191807627677917
936,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3739,0.3655293583869934
936,Acromyrmex_coronatus_CASENT0744365_processed,2,5360,0.5240004062652588
936,Solenopsis_invicta_CASENT0744384_processed,2,1154,0.11281649768352509
936,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4384,0.42858538031578064
936,Acromyrmex_coronatus_CASENT0744365_processed,3,6436,0.629191517829895
936,Solenopsis_invicta_CASENT0744384_processed,3,1534,0.1499657779932022
936,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5237,0.5119757652282715
936,Acromyrmex_coronatus_CASENT0744365_processed,5,7801,0.7626356482505798
936,Solenopsis_invicta_CASENT0744384_processed,5,2258,0.22074493765830994
937,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3755,0.367093563079834
937,Acromyrmex_coronatus_CASENT0744365_processed,2,5401,0.5280085802078247
937,Solenopsis_invicta_CASENT0744384_processed,2,1140,0.11144784092903137
937,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4435,0.4335712194442749
937,Acromyrmex_coronatus_CASENT0744365_processed,3,6462,0.6317332983016968
937,Solenopsis_invicta_CASENT0744384_processed,3,1514,0.14801055192947388
937,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5305,0.5186235308647156
937,Acromyrmex_coronatus_CASENT0744365_processed,5,7804,0.7629289031028748
937,Solenopsis_invicta_CASENT0744384_processed,5,2249,0.219865083694458
938,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3763,0.3678756356239319
938,Acromyrmex_coronatus_CASENT0744365_processed,2,5438,0.5316257476806641
938,Solenopsis_invicta_CASENT0744384_processed,2,1128,0.11027470976114273
938,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4477,0.43767717480659485
938,Acromyrmex_coronatus_CASENT0744365_processed,3,6481,0.6335907578468323
938,Solenopsis_invicta_CASENT0744384_processed,3,1501,0.146739661693573
938,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5350,0.5230227708816528
938,Acromyrmex_coronatus_CASENT0744365_processed,5,7815,0.7640042901039124
938,Solenopsis_invicta_CASENT0744384_processed,5,2239,0.21888747811317444
939,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3673,0.359077125787735
939,Acromyrmex_coronatus_CASENT0744365_processed,2,5378,0.5257601141929626
939,Solenopsis_invicta_CASENT0744384_processed,2,1118,0.10929709672927856
939,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4408,0.4309316575527191
939,Acromyrmex_coronatus_CASENT0744365_processed,3,6421,0.6277250647544861
939,Solenopsis_invicta_CASENT0744384_processed,3,1491,0.14576204121112823
939,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5350,0.5230227708816528
939,Acromyrmex_coronatus_CASENT0744365_processed,5,7802,0.7627333998680115
939,Solenopsis_invicta_CASENT0744384_processed,5,2236,0.21859419345855713
940,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3587,0.35066965222358704
940,Acromyrmex_coronatus_CASENT0744365_processed,2,5325,0.5205787420272827
940,Solenopsis_invicta_CASENT0744384_processed,2,1107,0.10822171717882156
940,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4291,0.41949358582496643
940,Acromyrmex_coronatus_CASENT0744365_processed,3,6375,0.6232280731201172
940,Solenopsis_invicta_CASENT0744384_processed,3,1478,0.14449115097522736
940,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5216,0.5099227428436279
940,Acromyrmex_coronatus_CASENT0744365_processed,5,7777,0.7602893710136414
940,Solenopsis_invicta_CASENT0744384_processed,5,2224,0.2174210548400879
941,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3577,0.34969204664230347
941,Acromyrmex_coronatus_CASENT0744365_processed,2,5304,0.5185257792472839
941,Solenopsis_invicta_CASENT0744384_processed,2,1119,0.1093948557972908
941,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4293,0.4196891188621521
941,Acromyrmex_coronatus_CASENT0744365_processed,3,6366,0.6223481893539429
941,Solenopsis_invicta_CASENT0744384_processed,3,1493,0.1459575742483139
941,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5272,0.5153973698616028
941,Acromyrmex_coronatus_CASENT0744365_processed,5,7771,0.7597028017044067
941,Solenopsis_invicta_CASENT0744384_processed,5,2239,0.21888747811317444
942,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3738,0.36543160676956177
942,Acromyrmex_coronatus_CASENT0744365_processed,2,5367,0.524684727191925
942,Solenopsis_invicta_CASENT0744384_processed,2,1160,0.1134030669927597
942,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4436,0.43366897106170654
942,Acromyrmex_coronatus_CASENT0744365_processed,3,6424,0.6280183792114258
942,Solenopsis_invicta_CASENT0744384_processed,3,1555,0.15201877057552338
942,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5321,0.5201876759529114
942,Acromyrmex_coronatus_CASENT0744365_processed,5,7820,0.7644931077957153
942,Solenopsis_invicta_CASENT0744384_processed,5,2347,0.2294456958770752
943,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3715,0.3631831109523773
943,Acromyrmex_coronatus_CASENT0744365_processed,2,5411,0.5289862155914307
943,Solenopsis_invicta_CASENT0744384_processed,2,1170,0.11438068002462387
943,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4399,0.4300518035888672
943,Acromyrmex_coronatus_CASENT0744365_processed,3,6477,0.6331996917724609
943,Solenopsis_invicta_CASENT0744384_processed,3,1565,0.15299637615680695
943,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5254,0.5136376619338989
943,Acromyrmex_coronatus_CASENT0744365_processed,5,7837,0.7661550641059875
943,Solenopsis_invicta_CASENT0744384_processed,5,2349,0.22964121401309967
944,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3724,0.36406296491622925
944,Acromyrmex_coronatus_CASENT0744365_processed,2,5456,0.5333854556083679
944,Solenopsis_invicta_CASENT0744384_processed,2,1177,0.11506500840187073
944,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4424,0.4324958324432373
944,Acromyrmex_coronatus_CASENT0744365_processed,3,6496,0.6350571513175964
944,Solenopsis_invicta_CASENT0744384_processed,3,1574,0.15387623012065887
944,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5321,0.5201876759529114
944,Acromyrmex_coronatus_CASENT0744365_processed,5,7836,0.7660572528839111
944,Solenopsis_invicta_CASENT0744384_processed,5,2361,0.2308143526315689
945,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3598,0.35174503922462463
945,Acromyrmex_coronatus_CASENT0744365_processed,2,5403,0.5282041430473328
945,Solenopsis_invicta_CASENT0744384_processed,2,1171,0.11447843909263611
945,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,4349,0.42516374588012695
945,Acromyrmex_coronatus_CASENT0744365_processed,3,6432,0.6288004517555237
945,Solenopsis_invicta_CASENT0744384_processed,3,1563,0.15280085802078247
