name,radial_med,radial_p90,yaw_deg,in_bench50,keep_top50,keep_top25
Cardiocondyla_afrc-za02_CASENT0744788_processed.obj,0.2038744226820781,0.3412823899220779,4.568365781188155,False,True,False
Trichomyrmex_emeryi_CASENT0744918_processed.obj,0.2039554520883617,0.5869460120372575,1.315057352819254,False,True,False
Ponera_scabra_OKENT0105293_processed.obj,0.2041465963246377,0.3754359521721518,0.4001516256506912,False,True,False
Parasyscia_sp._CASENT0744709_processed.obj,0.204464305372287,0.3753786579729494,0.3821072622357146,False,True,False
Solenopsis_invicta_OKENT0105176_processed.obj,0.2045995175798299,0.4497649869277815,0.0724942745176319,False,True,False
Acromyrmex_echinatior_CASENT0745012_processed.obj,0.2054874489918013,0.3257770664336628,6.905780661591647,False,True,False
Pheidole_tumida_CASENT0744092_processed.obj,0.2058832185847247,0.2852483532842396,0.34740010973233,False,True,False
Cylindromyrmex_brasiliensis_CASENT0744218_processed.obj,0.206042345368435,0.3495258617869948,6.711997315477154,False,True,False
Ooceraea_biroi_CASENT0741392_processed.obj,0.2061226384129466,0.3980783216073416,3.87651981792599,False,True,False
Messor_striatifrons_CASENT0744834_processed.obj,0.2062696952474451,0.4180504808606515,0.0281612021985198,False,True,False
Tetramorium_pullulum_CASENT0745590_processed.obj,0.2065227759230666,0.3227591607699789,0.7616704839041878,False,True,False
Goniomma_hispanicum_CASENT0745171_processed.obj,0.2072820657251864,0.4265787347765939,1.9618089503242568,False,True,False
Neoponera_villosa_CASENT0744613_processed.obj,0.2080837966757263,0.3285879710560817,0.1780952979588754,False,True,False
Lasius_spathepus_OKENT0105325_processed.obj,0.2086541042746258,0.4881960699314879,6.316733299005144,False,True,False
Terataner_luteus_CASENT0744902_processed.obj,0.2091020911404303,0.4041675576600354,0.8027755779916899,False,True,False
Cephalotes_betoi_CASENT0744448_processed.obj,0.2091185616284988,0.3202023733061811,2.3787965242652738,False,True,False
Strumigenys_subedentata_CASENT0744346_processed.obj,0.2092711624693138,0.3669625402556881,1.011778519548561,False,True,False
Formica_cf.fusca_CASENT0878139_processed.obj,0.2098751875902428,0.4609432660635054,1.6859584926038622,False,True,False
Ponera_scabra_OKENT0105294_processed.obj,0.2098804618733179,0.387405579725208,0.3720508886385353,False,True,False
Crematogaster_cf.levior_CASENT0744377_processed.obj,0.2098895549634935,0.354556136475799,6.772568535252224,False,True,False
Aenictus_afrc-gh01_CASENT0744678_processed.obj,0.2098910157241034,0.4793395095622743,20.7464491336211,False,True,False
Carebara_atoma_CASENT0741393_processed.obj,0.2099938290455013,0.3257776987348867,0.0773299411720734,False,True,False
Camponotus_sp._CASENT0744485_processed.obj,0.2101413999102425,0.3167615832127468,0.121491926318117,False,True,False
Pheidole_fervens_OKENT0105123_processed.obj,0.2104071930469935,0.3960311396171376,0.1488649506376173,False,True,False
Fisheropone_hartwigi_CASENT0744936_processed.obj,0.2104353753495567,0.442712193905847,0.1839820226853448,False,True,False
Pheidole_aurivillii_CASENT0744852_processed.obj,0.2105862036177401,0.4394206986541176,8.1526977424111,False,True,False
Neoponera_verenae_CASENT0744552_processed.obj,0.2108229298821848,0.3653169516685755,14.187214024263072,False,True,False
Formica_cf.pallidefulva_CASENT0709279_processed.obj,0.2108779790790722,0.3844448496629701,10.597733759138029,False,True,False
Cephalotes_spinosus_CASENT0744158_processed.obj,0.2109925613284702,0.3438842620666207,3.903100339704666,True,True,False
Cerapachys_sp._CASENT0745076_processed.obj,0.2109992654183764,0.3344537549842122,0.4509559065936978,False,True,False
Veromessor_pergandei_CASENT0709286_processed.obj,0.2114316169788574,0.3088596083688917,1.8049980606829608,False,True,False
Strumigenys_sp._appretiata_group_CASENT0744156_processed.obj,0.211594746738491,0.3163181767997327,0.1616605790265694,True,True,False
Stenamma_debile_CASENT0745007_processed.obj,0.2117792856810009,0.3892655434591183,0.6927117235989819,False,True,False
Pristomyrmex_cribrarius_CASENT0744868_processed.obj,0.2120077023192606,0.4585098082062681,1.6824730745137793,False,True,False
Crematogaster_sp._CASENT0741249_processed.obj,0.2126146333165383,0.3029250902037445,0.4481319645176254,False,True,False
Myrmecina_graminicola_CASENT0745189_processed.obj,0.2135292787890075,0.3399850798288196,2.044232382895641,False,True,False
Cyphomyrmex_flavidus_CASENT0709261_processed.obj,0.2142743719930444,0.2831213220216145,0.1046798494207445,False,True,False
Nesomyrmex_cf.itinerans_CASENT0744152_processed.obj,0.2143487209192311,0.381438259139835,3.268805332724166,False,True,False
Temnothorax_congruus_OKENT0105444_processed.obj,0.2144128959368463,0.3690244648982121,0.4875819931151222,False,True,False
Pristomyrmex_punctatus_OKENT0105157_processed.obj,0.2145735437619763,0.4454698360607245,0.5469298148978397,False,True,False
Aphaenogaster_gracillima_OKENT0105348_processed.obj,0.2149449825852901,0.4297534516975618,1.682666452623438,False,True,False
Brachymyrmex_sp._CASENT0744344_processed.obj,0.2154770766514568,0.4857112226092991,2.719653438542874,False,True,False
Hypoponera_sp._CASENT0744150_processed.obj,0.2158698751962439,0.4771527625293508,0.4963786090283287,False,True,False
Camponotus_quadrinotatus_OKENT0105286_processed.obj,0.2158922987764263,0.2844540659399121,1.186000768702381,False,True,False
Cephalotes_depressus_CASENT0744567_processed.obj,0.2160670504345215,0.3757033985973744,0.261229458186722,False,True,False
Tetramorium_metactum_CASENT0745591_processed.obj,0.2161142252710599,0.3482435281738369,0.2412834330095154,False,True,False
Formica_sanguinea_CASENT0878135_processed.obj,0.2163612956655255,0.4177268884923664,52.05379617075873,False,True,False
Crematogaster_sp._CASENT0744804_processed.obj,0.2164012902029358,0.4375431016382322,0.9273917495504536,False,True,False
Mycetophylax_morschi_CASENT0745100_processed.obj,0.2167593085795102,0.3683543598649496,0.0981472002604094,False,True,False
Strongylognathus_testaceus_CASENT0745196_processed.obj,0.2167878247765265,0.3659599747680907,0.6230115408336515,False,True,False
Ophthalmopone_berthoudi_CASENT0744976_processed.obj,0.2168908862096624,0.3695869894228142,0.5173789868501578,False,True,False
Technomyrmex_sp._CASENT0744677_processed.obj,0.2169173926589214,0.4004592935140236,0.4816350675627292,False,True,False
Colobopsis_truncata_CASENT0878134_processed.obj,0.2169411396408669,0.3350958538255706,0.615095271653808,False,True,False
Atopomyrmex_mocquerysi_CASENT0744784_processed.obj,0.2171591182900515,0.3459934587832533,62.10258614266042,True,True,False
Pheidole_selathorax_CASENT0877567_processed.obj,0.2173294016710943,0.4162920854269203,0.7706251995074334,False,True,False
Labidus_praedator_CASENT0744040_processed.obj,0.217616742650032,0.384112258131328,24.24806790155275,False,True,False
Pheidole_afrc-gh02_CASENT0744850_processed.obj,0.2178090713506402,0.4792523885465556,1.0932045266006063,False,True,False
Tetramorium_kraepelini_CASENT0744084_processed.obj,0.2178491421709913,0.3534305718776317,0.7987105344860159,True,True,False
Eciton_rapax_CASENT0744621_processed.obj,0.2179539896272011,0.3353135210888829,5.447075408016659,False,True,False
Myrmica_siciliana_CASENT0745246_processed.obj,0.2184183725062803,0.3651641057965525,0.1010364947098972,False,True,False
Dilobocondyla_fouqueti_CASENT0745576_processed.obj,0.2186471983131311,0.511330978447456,0.2011848619762629,True,True,False
Colobopsis_sp._CASENT0877570_processed.obj,0.2189949769769662,0.3668360955591318,1.775541278007282,False,True,False
Pheidole_sp._CASENT0744386_processed.obj,0.2192671962271551,0.3678272126822064,0.1741885591298678,False,True,False
Crematogaster_nawai_OKENT0105046_processed.obj,0.2193249510738822,0.410841865415141,9.211787691640362,True,True,False
Camponotus_bishamon_OKENT0105015_processed.obj,0.2193786352184385,0.3825887144275566,8.05356145290824,False,True,False
Myrmicaria_sp._CASENT0745630_processed.obj,0.2198619825743508,0.3870827733595789,73.40095065500132,False,True,False
Oxyepoecus_myops_CASENT0744239_processed.obj,0.2199733847008703,0.4236484576932457,0.1685612211106131,False,True,False
Camponotus_modoc_CASENT0709277_processed.obj,0.2199737735819909,0.3680613809417631,0.7575319886776758,False,True,False
Cryptopone_sauteri_CASENT0743771_processed.obj,0.2202386113402381,0.3843039960177792,1.6095962750843802,True,True,False
Platythyrea_punctata_CASENT0745061_processed.obj,0.2202397816959438,0.3765183738509381,0.8354996325924604,False,True,False
Dorylus_helvolus_pretoriae_CASENT0744694_processed.obj,0.2204043886099521,0.3695672729113139,0.6106227130367368,False,True,False
Pheidole_bicarinata_CASENT0741431_processed.obj,0.2204592652799541,0.3565128036696955,0.4126420087666354,False,True,False
Tetramorium_kraepelini_OKENT0105239_processed.obj,0.2206641887634976,0.4243603839813913,0.0008632072259126,False,True,False
Polyrhachis_wolfi_CASENT0878097_processed.obj,0.2209306701844948,0.3937584047985128,0.5110924073777307,False,True,False
Leptothorax_acervorum_CASENT0745182_processed.obj,0.221408480662893,0.3510816174601794,0.291358259753907,False,True,False
Lasius_umbratus_OKENT0105366_processed.obj,0.2215117072449099,0.4354357040805771,0.4018284052514155,False,True,False
Brachyponera_cf._obscurans_CASENT0744086_processed.obj,0.2218904170505481,0.4485451200756349,0.3699828796965086,False,True,False
Euprenolepis_procera_CASENT0878018_processed.obj,0.2220049159877906,0.481841936936014,1.728692722491571,False,True,False
Nomamyrmex_hartigii_CASENT0744352_processed.obj,0.2221247686157456,0.4068594850465039,7.999827474804615,False,True,False
Strumigenys_sp._gundlachi_group_CASENT0744212_processed.obj,0.2221518148418041,0.3774174763751489,6.308211632299639,False,True,False
Solenopsis_afrc-zm02_CASENT0744886_processed.obj,0.2223355882448852,0.4060611871185335,1.3886141927728342,False,True,False
Neocerapachys_splendens_CASENT0744062_processed.obj,0.2224272553179855,0.3928521809641394,4.5783079471197,False,True,False
Cerapachys_sulcinodis_CASENT0877602_processed.obj,0.2225403460168153,0.42118761736296,4.685655265173787,False,True,False
Anochetus_katonae_CASENT0745578_processed.obj,0.2227008626212325,0.3979185414739405,1.6931082131599993,False,True,False
Hypoponera_sp._CASENT0744151_processed.obj,0.2231187598528121,0.4655024440449034,2.727723318163596,False,True,False
Goniomma_hispanicum_CASENT0745172_processed.obj,0.2231811942514478,0.4314373362894815,0.227200680464891,False,True,False
Tapinoma_cf.melanocephalum_CASENT0877584_processed.obj,0.223218927048718,0.4517330588857175,0.0419660763534461,False,True,False
Pheidole_megacephala_OKENT0105126_processed.obj,0.2233350329427934,0.3680289251039114,1.2900137006726569,False,True,False
Pheidole_capellinii_CASENT0877636_processed.obj,0.2234827972086121,0.4572138636977195,1.1495725923874234,False,True,False
Megalomyrmex_drifti_CASENT0744171_processed.obj,0.2238009028148189,0.5107441545150796,6.693432110455417,False,True,False
Apterostigma_megacephala_CASENT0745137_processed.obj,0.2242195711849765,0.4091638081552883,8.433002863759082,False,True,False
Myrmecina_ryukyuensis_OKENT0105085_processed.obj,0.2242209889025525,0.4100465564517399,1.5640350621900492,True,True,False
Polyrhachis_wolfi_CASENT0878096_processed.obj,0.2244423918128862,0.3654071582007158,11.94179277857586,False,True,False
Solenopsis_sp._CASENT0744153_processed.obj,0.2247102703893625,0.3980110132910436,0.7021742480086839,False,True,False
Temnothorax_ravouxi_CASENT0745829_processed.obj,0.2249282401452994,0.4175751430104403,0.3557620169303775,False,True,False
Axinidris_hypoclinoides_CASENT0744663_processed.obj,0.2255045623318887,0.4854494590815124,1.2158350688086277,False,True,False
Cephalotes_depressus_CASENT0744566_processed.obj,0.2258803634451362,0.4086699830434788,3.105066515582608,False,True,False
Acropyga_sauteri_CASENT0878082_processed.obj,0.2260561322322822,0.4840323504471346,3.79257519446675,False,True,False
Pristomyrmex_punctatus_OKENT0105156_processed.obj,0.2265801523273569,0.4698252221575933,0.1817789116588336,False,True,False
Wasmannia_sulcaticeps_CASENT0744311_processed.obj,0.2268002537268033,0.4187290810887717,0.7817329642244393,False,True,False
Odontomachus_troglodytes_CASENT0744970_processed.obj,0.2272203806390998,0.3952128292610903,12.055302711126624,True,True,False
Labidus_coecus_CASENT0744301_processed.obj,0.2275619796866621,0.5035465772662739,0.4724031195480049,False,True,False
Labidus_praedator_CASENT0744223_processed.obj,0.2277892217737903,0.5135353038972029,1.1758065869791483,False,True,False
Lasius_nr._fuliginosus_CASENT0878038_processed.obj,0.2278515004097977,0.4547482257801066,5.198103643927645,False,True,False
Hypoponera_opacior_CASENT0878069_processed.obj,0.2278781151798968,0.436537178153961,7.960176685115619,False,True,False
Tetramorium_sp._simillimum_group_CASENT0744905_processed.obj,0.2279322215035112,0.4176641517463491,0.4161011007904208,False,True,False
Centromyrmex_feae_CASENT0878085_processed.obj,0.2280439356129119,0.4436363048147868,2.789984072010822,False,True,False
Aphaenogaster_sardoa_CASENT0745225_processed.obj,0.2282098970360233,0.4479451729591404,2.872291455861564,False,True,False
Mesoponera_subiridescens_CASENT0745587_processed.obj,0.2284055007383414,0.4819180642308284,3.79225931326864,False,True,False
Formica_sanguinea_OKENT0105421_processed.obj,0.2288593544238804,0.4255320036622653,0.9576494626254336,False,True,False
Pheidole_oxyops_CASENT0744571_processed.obj,0.2289575232225923,0.4511637436022518,1.7116676916284126,False,True,False
Eburopone_afrc-za02_CASENT0744706_processed.obj,0.2289641600095293,0.4170279803325561,4.779473990838433,False,True,False
Strumigenys_sp._mandibularis_group_CASENT0744058_processed.obj,0.2292895651935528,0.4977704144903653,1.943817250771129,False,True,False
Dorylus_sp._CASENT0744700_processed.obj,0.2295851316857955,0.47796486415852,1.6711752730913056,False,True,False
Cephalotes_minutus_CASENT0744309_processed.obj,0.2298068157707002,0.4103735176969534,2.1344050971972948,False,True,False
Parasyscia_sp._CASENT0744710_processed.obj,0.2300552534085632,0.3818408281616243,2.567366836187821,False,True,False
Blepharidatta_conops_CASENT0744394_processed.obj,0.2301144201557663,0.3756312310985435,0.3280332535656896,False,True,False
Prionopelta_subtilis_CASENT0840863-D4_processed.obj,0.2307749098213094,0.4230675807878717,0.3116498520903438,False,True,False
Xerolitor_explicatus_CASENT0745114_processed.obj,0.2308813541665191,0.4357717922851081,0.0140276490977834,False,True,False
Aphaenogaster_pallida_CASENT0745235_processed.obj,0.2309787675763661,0.4558428775193933,0.909270090943872,True,True,False
Strumigenys_strigatella_OKENT0105333_processed.obj,0.231078983575839,0.4109064999784267,0.2920353180142788,False,True,False
Dorylus_afrc-gh01_CASENT0744689_processed.obj,0.2311024185985478,0.3972311938235056,5.9977176744169975,False,True,False
Hypoponera_sp._CASENT0744289_processed.obj,0.2311218454255244,0.4178346028498723,9.259936360222463,False,True,False
Dorylus_nigricans_molestus_CASENT0744680_processed.obj,0.231148452943774,0.427280658873698,1.8054418224754032,False,True,False
Carebara_afrc-gh04_CASENT0744799_processed.obj,0.2311876047997728,0.4043878854154924,0.2241202872810871,False,True,False
Formica_cf.fusca_CASENT0878142_processed.obj,0.2316498541435263,0.4367597194729761,3.928189560834321,False,True,False
Bothriomyrmex_corsicus_CASENT0745216_processed.obj,0.2320375633923679,0.4449432158208675,0.1811981933411394,False,True,False
Oxyopomyrmex_saulcyi_CASENT0745217_processed.obj,0.2320486806355756,0.4549219646356495,0.6283136951083044,False,True,False
Stigmatomma_sp._CASENT0877560_processed.obj,0.2321226577493627,0.3784514801245445,0.4645003131697724,False,True,False
Nomamyrmex_hartigii_CASENT0744353_processed.obj,0.2328203399314004,0.4316260704522652,0.839819762135271,False,True,False
Euponera_sakishimensis_OKENT0105258_processed.obj,0.2328564547572759,0.5042366220996387,0.6333601818679361,False,True,False
Anoplolepis_custodiens_CASENT0744723_processed.obj,0.2331019125903221,0.5100896877688361,8.283480479639618,False,True,False
Nesomyrmex_angulatus_CASENT0744821_processed.obj,0.2332753716471352,0.3766033179817428,0.1717882742858593,False,True,False
Dorylus_helvolus_pretoriae_CASENT0744691_processed.obj,0.2337161976631566,0.5088027420817717,2.515903922490368,False,True,False
Paltothyreus_tarsatus_CASENT0745658_processed.obj,0.2338445833264595,0.3678408014242884,7.542381027240829,False,True,False
Parasyscia_sp._CASENT0744708_processed.obj,0.2344363195754111,0.4029363283970543,1.0086893835721582,False,True,False
Temnothorax_kubira_OKENT0105407_processed.obj,0.2345667935442074,0.3807991784554284,0.7599108080495844,False,True,False
Pheidole_sp._flavens_group_CASENT0744411_processed.obj,0.2346419581714549,0.3700780140360021,0.269131299688127,False,True,False
Myopias_sp._CASENT0745084_processed.obj,0.2351910625728693,0.4291496665817592,0.0443963584631224,False,True,False
Camponotus_OK01_OKENT0105018_processed.obj,0.2352986364653931,0.4234679902890735,0.6333823366303287,False,True,False
Myrmicaria_opaciventris_CASENT0745575_processed.obj,0.2357995237727819,0.5368090286197834,5.373243063918196,False,True,False
Stigmatomma_afrc-tz05_CASENT0744659_processed.obj,0.2360649259573516,0.470835763847949,2.4858925743821016,False,True,False
Solenopsis_afrc-za06_CASENT0744874_processed.obj,0.2361940502261648,0.40365412191306,5.95525549683445,False,True,False
Tetramorium_polymorphum_CASENT0877578_processed.obj,0.2362266152382423,0.3769623936984005,2.2282129746015094,False,True,False
Pogonomyrmex_barbatus_CASENT0741383_processed.obj,0.2363437717043689,0.3854954418232965,49.435399994872114,False,True,False
Pseudolasius_sp._CASENT0877597_processed.obj,0.2366645371486814,0.4283380429328294,0.2316795061378815,False,True,False
Neocerapachys_splendens_CASENT0744063_processed.obj,0.2366698246415,0.3950023846321748,0.465201815325708,False,False,False
Proatta_sp._CASENT0745619_processed.obj,0.2366731471032342,0.5797435243667474,1.0911122668690152,False,False,False
Formicoxenus_nitidulus_CASENT0745166_processed.obj,0.2370952958594581,0.3456419392507494,0.2513412940251292,False,False,False
Bothroponera_cf.kruegeri_CASENT0744925_processed.obj,0.237422254162067,0.4073482818462309,1.9297825700017983,False,False,False
Discothyrea_patrizii_CASENT0744990_processed.obj,0.2377919518883505,0.3776301836861296,0.6403694256457266,False,False,False
Myrmica_transsibirica_OKENT0105358_processed.obj,0.2378398142427291,0.4534994884983362,1.1317956986304332,False,False,False
Tapinoma_simrothi_CASENT0745227_processed.obj,0.2378630432918415,0.4257987937393699,0.2984307774523448,False,False,False
Typhlomyrmex_rogenhoferi_CASENT0745144_processed.obj,0.2379096734565614,0.4489040094718619,17.009523460852094,False,False,False
Dolichoderus_sibiricus_OKENT0105315_processed.obj,0.2385965378935674,0.3737457761880759,2.325059872903258,False,False,False
Ectatomma_sp._CASENT0744380_processed.obj,0.2400031943770608,0.4758975115043468,0.7739474097355078,False,False,False
Carebara_sp._CASENT0744801_processed.obj,0.2402641162939221,0.3805191907756288,1.932572908221564,False,False,False
Paltothyreus_tarsatus_CASENT0745661_processed.obj,0.2402836357850561,0.3879395538984876,0.6041480169954518,False,False,False
Aphaenogaster_tipuna_OKENT0105304_processed.obj,0.2404931145165734,0.4413549288948045,2.2745870530817016,False,False,False
Hypoponera_sp._CASENT0744274_processed.obj,0.2406107767175759,0.4675070784471213,0.1598960958513509,False,False,False
Cephalotes_maculatus_CASENT0744374_processed.obj,0.2409274618161522,0.3291235898645087,0.8147751367467752,False,False,False
Strumigenys_canina_OKENT0105289_processed.obj,0.241237729895944,0.4178840621269896,0.7396751650898278,False,False,False
Aphaenogaster_lepida_CASENT0743786_processed.obj,0.2413467555391536,0.4852234155532657,2.044211397131673,False,False,False
Cephalotes_pusillus_CASENT0744100_processed.obj,0.2414348636092146,0.4209842011733941,4.495766551801207,False,False,False
Acropyga_goeldii_CASENT0744200_processed.obj,0.2416654368675027,0.5293915009966016,6.024855922999423,False,False,False
Aenictus_lifuiae_OKENT0105004_processed.obj,0.241748507237363,0.4699747373491836,3.6379817812852,False,False,False
Polyergus_rufescens_CASENT0878120_processed.obj,0.2417757789443717,0.5457954462353056,7.363631345210642,False,False,False
Cephalotes_maculatus_CASENT0744373_processed.obj,0.2420370392053554,0.323926946972047,0.0198467445680374,False,False,False
Labidus_praedator_CASENT0744237_processed.obj,0.2422074316699467,0.4940214795668576,1.0288364733438626,True,False,False
Dolichoderus_cf.bidens_CASENT0744033_processed.obj,0.2423673472734955,0.5116672953445759,3.481760750582052,False,False,False
Temnothorax_arimensis_OKENT0105446_processed.obj,0.2424327970413116,0.3480635111506505,0.2682768732688635,False,False,False
Nomamyrmex_esenbeckii_CASENT0744587_processed.obj,0.2425992445278201,0.4499748864662785,0.160872930958217,False,False,False
Formicoxenus_nitidulus_CASENT0745168_processed.obj,0.2428587694740146,0.3723077196274331,0.8782324134420019,False,False,False
Oxyopomyrmex_saulcyi_CASENT0745218_processed.obj,0.2428872716857454,0.4469721005289987,0.3263509206395638,True,False,False
Cephalotes_simillimus_CASENT0744408_processed.obj,0.2428953619767352,0.3666580828460157,0.4847738074395655,True,False,False
Labidus_praedator_CASENT0744041_processed.obj,0.2430914388788568,0.4504572847714448,0.6073641956063057,False,False,False
Camponotus_lateralis_CASENT0878124_processed.obj,0.2436175156267671,0.4454021834868616,1.0002659511546983,False,False,False
Cephalotes_duckei_CASENT0744396_processed.obj,0.2439287494128679,0.3465689728391988,0.0170340940793208,False,False,False
Eciton_burchellii_CASENT0744557_processed.obj,0.2439338734552961,0.4332825115473157,27.26122109309724,False,False,False
Cyphoidris_afrc-tz01_CASENT0744811_processed.obj,0.2439343154773067,0.3903977535076463,3.446095507765736,False,False,False
Dorylus_sp._CASENT0744701_processed.obj,0.244011345129529,0.4084280222152586,0.418748151555803,False,False,False
Stigmatomma_silvestrii_OKENT0105192_processed.obj,0.2443200822670443,0.5219596533725988,1.1572050152726148,False,False,False
Lordomyrma_sp._CASENT0745617_processed.obj,0.2444223252736168,0.4854092722896462,1.1268675255036011,False,False,False
Camponotus_lateralis_CASENT0878125_processed.obj,0.2444774869203322,0.4732686459529013,4.680114688186962,False,False,False
Pseudoponera_stigma_CASENT0744030_processed.obj,0.2446975145840368,0.42794393007109,0.1837104602800994,False,False,False
Pheidole_ochracea_CASENT0744088_processed.obj,0.2447840232931568,0.3717635490018102,0.4379356808313616,False,False,False
Dorylus_sp._CASENT0744698_processed.obj,0.2448281642136536,0.4025963388010397,2.423251573620924,False,False,False
Ophthalmopone_berthoudi_CASENT0744977_processed.obj,0.2455350006278247,0.387820210258662,0.6722053121438238,False,False,False
Camponotus_blandus_CASENT0744254_processed.obj,0.2460188961474718,0.4166720265231077,1.39924500046496,False,False,False
Odontomachus_assiniensis_CASENT0744969_processed.obj,0.2460624811473068,0.4647304175215977,3.0779201391543234,False,False,False
Megalomyrmex_sp._CASENT0744048_processed.obj,0.2464744741650053,0.4946790232134115,2.1286253558887824,False,False,False
Eburopone_afrc-za02_CASENT0744705_processed.obj,0.2470498871746821,0.4233603672061544,0.4938938302252942,False,False,False
Philidris_sp._CASENT0878053_processed.obj,0.2470635199593586,0.4579081826936774,2.095682877064317,False,False,False
Pheidole_afrc-075_CASENT0744863_processed.obj,0.248109857303444,0.4668606082430069,2.477268415674184,False,False,False
Lordomyrma_sp._CASENT0745618_processed.obj,0.2481417327340468,0.4477036743187425,0.2892098645031076,False,False,False
Cerapachys_sulcinodis_CASENT0877601_processed.obj,0.2483153978640651,0.4646630527643531,0.9906029681469704,False,False,False
Camponotus_sp._CASENT0744555_processed.obj,0.2484010382621446,0.4121537513638492,0.5908778280483177,False,False,False
Euponera_brunoi_CASENT0744942_processed.obj,0.2484793785446146,0.4587498258728267,0.4712246862860135,False,False,False
Temnothorax_arimensis_OKENT0105447_processed.obj,0.2486666373387622,0.3719080549195537,1.4445161727529283,False,False,False
Allomerus_decemarticulatus_CASENT0744512_processed.obj,0.2491097448491651,0.4174403601545255,16.02630310063737,False,False,False
Lasius_cf.flavus_CASENT0878010_processed.obj,0.2491861881276172,0.3903673493450136,0.1703899816107584,False,False,False
Aphaenogaster_japonica_CASENT0743784_processed.obj,0.2493152019636907,0.4683456736243892,2.6096646271748285,False,False,False
Pheidole_sp._flavens_group_CASENT0744410_processed.obj,0.2495397556281428,0.4286699638329523,0.1773572935328461,False,False,False
Harpegnathos_venator_CASENT0877553_processed.obj,0.2495699480265977,0.4322357754653844,2.106962443553124,False,False,False
Myrmecina_sicula_CASENT0745245_processed.obj,0.2497447114809828,0.4385956371027962,0.4363408082528155,False,False,False
Aphaenogaster_trinacriae_CASENT0745222_processed.obj,0.2497854882290419,0.5374701766361047,3.6229863564271296,False,False,False
Cylindromyrmex_striatus_CASENT0741380_processed.obj,0.2499114599683377,0.44284210043773,5.155497203508189,False,False,False
Hypoponera_opacior_CASENT0878070_processed.obj,0.2503387373681733,0.5020003407212495,0.4150436744210422,False,False,False
Platythyrea_punctata_CASENT0745062_processed.obj,0.2507873385504138,0.4008909818924581,0.1325177923397638,False,False,False
Azteca_sp._CASENT0744101_processed.obj,0.250949613340432,0.4959128193881942,16.173465518851348,False,False,False
Acromyrmex_octospinosus_CASENT0878013_processed.obj,0.2516948813926996,0.4157757442308847,3.3948133232995232,False,False,False
Azteca_ovaticeps_CASENT0745027_processed.obj,0.2517089089442239,0.4665426658630752,9.7367000479291,False,False,False
Tetramorium_bicarinatum_OKENT0105233_processed.obj,0.2521789232914027,0.448380172723841,11.015607702649325,False,False,False
Leptothorax_acervorum_CASENT0745184_processed.obj,0.253032573646282,0.4156388115604049,0.2571053524134455,False,False,False
Temnothorax_nylanderi_CASENT0878031_processed.obj,0.2530740983055682,0.3969250406899821,0.3384147496018155,False,False,False
Melissotarsus_FHG02_CASENT0745206_processed.obj,0.2531639802573446,0.5064767966009615,0.5215208775021438,False,False,False
Poneracantha_triangularis_CASENT0744463_processed.obj,0.2534620228618792,0.4457826864523349,1.3580285923165474,False,False,False
Polyrhachis_decemdentata_CASENT0744779_processed.obj,0.2535159948106112,0.5196421015217372,2.242479646668308,True,False,False
Anochetus_mayri_CASENT0744450_processed.obj,0.2539607142227561,0.488972927640158,0.3310518323299788,False,False,False
Pheidole_obscurithorax_CASENT0744316_processed.obj,0.2540602350170772,0.5040981850722182,0.3540000237328579,False,False,False
Cephalotes_simillimus_CASENT0744409_processed.obj,0.2543502834392398,0.3510917713634947,1.123494363731188,False,False,False
Pheidole_cavifrons_CASENT0744487_processed.obj,0.254932307757617,0.4281669547801762,4.495919224503296,False,False,False
Monomorium_pharaonis_CASENT0877625_processed.obj,0.2549469794961829,0.4470546852659422,0.0416472094088334,False,False,False
Dorylus_orientalis_CASENT0877642_processed.obj,0.2550612602208117,0.3986832471711793,1.0427107954803692,False,False,False
Blepharidatta_brasiliensis_CASENT0745135_processed.obj,0.2555054025053048,0.4663560212317365,11.442380329177857,False,False,False
Acropyga_goeldii_CASENT0744198_processed.obj,0.2555118023618243,0.519901919682775,0.1319211898138129,False,False,False
Leptothorax_acervorum_CASENT0745183_processed.obj,0.2555454805482125,0.4290433526520705,0.6041472176295429,False,False,False
Atta_sexdens_CASENT0744597_processed.obj,0.2557303672486534,0.385658497410676,0.8657146463847428,False,False,False
Phrynoponera_gabonensis_CASENT0744979_processed.obj,0.2559341003647926,0.4521704865245543,0.4390607534088614,False,False,False
Neoponera_laevigata_CASENT0744169_processed.obj,0.256133907570533,0.4997479436640667,3.484251129179596,False,False,False
Discothyrea_banna_CASENT0745641_processed.obj,0.2564919764841464,0.4121610685339969,0.0519582585988141,False,False,False
Tapinoma_cf.melanocephalum_CASENT0877585_processed.obj,0.2565016667640459,0.4303805509649713,1.650380326171244,False,False,False
Gnamptogenys_aff.relicta_CASENT0744357_processed.obj,0.2568159825978322,0.4544585593475356,1.3043113012021583,False,False,False
Gnamptogenys_horni_CASENT0744116_processed.obj,0.2571322716937213,0.4295671022036367,5.7851678328280505,False,False,False
Neivamyrmex_pseudops_CASENT0744018_processed.obj,0.2573967986557366,0.5082784300635016,0.2275486971552734,False,False,False
Adelomyrmex_samoanus_CASENT0745602_processed.obj,0.2576561301373367,0.3834679336550994,3.62024135521328,False,False,False
Mycetomoellerius_holmgreni_CASENT0744498_processed.obj,0.2578524248250098,0.44377347363402,0.2745002861158851,False,False,False
