name,n_verts,n_faces,n_components,frac_area_offmain,frac_boundary_edges,frac_nonmanifold_edges,frac_degenerate_tri,frac_dup_verts,yaw_deg,pitch_deg,pca_ev1,pca_ev2,pca_ev3,elongation,flatness,area_norm,area_over_vol23,limb_area_frac,radial_p95_over_med,speckle_frac,clump_frac,spacing_cv
protanilla-lini.obj,28374,61757,3582,0.8484291193501574,0.024329271014686845,0.07234052051247712,0.0,0.0,0.6214525669066097,1.658066624292854,0.8356067699788616,0.14098887780229644,0.023404352218841764,5.926756656298822,6.02404529225948,1.704395397670991,,0.21145,3.9147849466258577,0.0,0.0,0.21747405261054825
santschiella-kohli.obj,23579,51562,3767,0.8382339539419653,0.03605617962484436,0.08896892447348338,0.0,0.0,0.1075370133368235,3.2139647214725207,0.7281154592036401,0.22201190709613183,0.04987263370022817,3.2796234613144595,4.451577761675661,2.65625203906234,,0.1701,3.0627131460255037,0.00025,0.0,0.2147268475430154
simopone.obj,46497,97669,3671,0.7133542023792039,0.018888139083490445,0.047606458839162105,0.0,0.0,0.0949848196160826,0.9043284195264829,0.9048186970357102,0.06603797953173692,0.02914332343255285,13.701489710188168,2.265972845704105,1.8753916554317176,,0.0789,2.290153175942089,0.0,0.0,0.20308504769654392
stigmatomma-liebe.obj,42859,92275,5018,0.8260347420432509,0.026682220769185045,0.06916869761635856,0.0,0.0,0.13275829354852964,1.145257131224494,0.8596836883515561,0.10888983702420305,0.03142647462424086,7.8949855362578365,3.464907799114403,2.0837933076080937,,0.17365,2.828470370811174,0.0,0.0,0.20646990156181538
streblognathus.obj,25133,58501,8553,0.8469916236111726,0.062413162705667276,0.12906764168190127,0.0,0.0,0.2893181972450657,1.9618468147707724,0.7586337976593962,0.19636670560613284,0.04499949673447086,3.863352472699949,4.363753371839612,2.2968903143603274,,0.1935,2.968604838716083,0.0,0.0,0.2654448909072396
strumigenys-oasis.obj,31327,66177,2423,0.7987486851170287,0.017390409549289977,0.04600740893187899,0.0,0.0,0.19669875964189248,0.42951846372727137,0.8106356970477632,0.12560039462882294,0.06376390832341373,6.454085589805444,1.969772523851133,3.317262254661363,,0.09365,2.6605397462886824,0.0,0.0,0.20735624085182403
tapinoma.obj,16668,36722,2889,0.8336584272635557,0.037710577449112416,0.09505932954781264,0.0,0.0,0.6877105652451947,3.178128500929475,0.684949900650819,0.2712395532038923,0.043810546145288724,2.525258180675214,6.191193150260711,2.4924484751145606,,0.27,3.717258190712331,0.0,0.0,0.21046007073626236
tatuidris.obj,28943,62808,4231,0.8255944266679736,0.03481573934178546,0.08483873086776587,0.0,0.0,0.17021750318427417,3.799103847208487,0.6985076599410671,0.23926331359172315,0.0622290264672097,2.919409789387915,3.844882801079943,4.63299746398087,,0.1846,3.136353908746878,0.0,0.0,0.19779583887543725
terataner-nymeria.obj,41269,87174,2840,0.8425999246188373,0.01550302878910885,0.04330075563604571,0.0,0.0,0.1324597004402853,3.1443897895002824,0.8170025682238699,0.1361699340722771,0.0468274977038531,5.999874890078278,2.907905413469758,2.933649408015266,,0.159,2.6004746854281393,0.0,0.0,0.2106083881496183
tetraponera.obj,22362,48055,2488,0.8551753613792326,0.02477959428229051,0.06455248366572512,0.0,0.0,0.2569521383861786,1.6629329473669785,0.8084657888912578,0.1632645828704166,0.028269628238325635,4.9518748933621355,5.775264587635288,2.0540846234831833,,0.21175,3.4102105427914973,5e-05,0.0,0.20791273778520425
